,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2121.0,3,2
2,2323.0,10,9
3,2595.0,19,13
4,2846.0,32,22
5,3123.0,45,19
6,3437.0,55,30
7,3778.0,66,35
8,3911.0,72,31
9,4306.0,81,47
10,4827.0,87,57
11,5237.0,91,57
12,5623.0,97,61
13,6065.0,99,63
14,6507.0,108,69
15,6955.0,109,68
16,7416.0,115,73
17,8074.0,122,105
18,8763.0,128,100
19,9583.0,132,119
20,10446.0,137,123
21,11352.0,140,126
22,12434.0,145,157
23,13427.0,150,161
24,14383.0,154,159
25,15809.0,164,186
26,17583.0,173,226
27,19278.0,173,224
28,20877.0,178,222
29,22761.0,182,267
30,24485.0,187,276
31,26423.0,189,287
32,28632.0,198,310
33,31118.0,203,332
34,33937.0,211,375
35,37192.0,219,416
36,40927.0,223,456
